股票代码,名称,所属行业,地域,上市日期,TS代码,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,涨跌额,涨跌幅(%),成交量(手),成交额(千元),换手率(%),换手率(自由流通股),量比,市盈率,"市盈率(TTM,亏损的PE为空)",市净率,市销率,市销率(TTM),股息率(%),股息率(TTM)(%),总股本(万股),流通股本(万股),自由流通股本(万股),总市值(万元),流通市值(万元),今日涨停价,今日跌停价
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250722,18.28,19.3,17.03,18.0,18.68,-0.68,-3.6403,220494.36,395619.252,14.3346,46.5759,1.0,49.7636,53.0907,5.3707,8.4788,8.163,,,15382.0,15381.99,4734.09,276876.0,276875.82,24.28,13.08
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250721,18.15,19.16,17.9,18.68,17.96,0.72,4.0089,189732.74,352255.036,12.3347,40.078,0.79,51.6436,55.0964,5.5735,8.7992,8.4714,,,15382.0,15381.99,4734.09,287335.76,287335.5732,23.34,12.58
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250718,18.8,18.89,17.57,17.96,19.18,-1.22,-6.3608,191350.72,346091.854,12.4399,40.4197,0.76,49.653,52.9727,5.3587,8.46,8.1448,,,15382.0,15381.99,4734.09,276260.72,276260.5404,24.93,13.43
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250717,19.65,20.38,18.44,19.18,19.29,-0.11,-0.5702,206513.13,397903.028,13.4256,43.6226,0.79,53.0259,56.5711,5.7227,9.0347,8.6981,,,15382.0,15381.99,4734.09,295026.76,295026.5682,25.07,13.51
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250716,20.6,22.5,19.13,19.29,21.45,-2.16,-10.0699,240627.92,491669.238,15.6435,50.8288,0.95,53.33,56.8955,5.7556,9.0865,8.748,,,15382.0,15381.99,4734.09,296718.78,296718.5871,27.88,15.02
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250715,21.3,24.9,20.41,21.45,21.3,0.15,0.7042,275281.68,613494.277,17.8964,58.1488,1.31,59.3016,63.2664,6.4,10.104,9.7275,,,15382.0,15381.99,4734.09,329943.9,329943.6855,27.69,14.91
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250714,18.49,23.0,18.16,21.3,18.0,3.3,18.3333,285065.88,580020.573,18.5324,60.2156,1.83,58.8869,62.824,6.3553,10.0333,9.6595,,,15382.0,15381.99,4734.09,327636.6,327636.387,23.4,12.6
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250711,19.78,20.6,17.38,18.0,19.11,-1.11,-5.8085,251606.6,469614.411,16.3572,53.1478,2.27,49.7636,53.0907,5.3707,8.4788,8.163,,,15382.0,15381.99,4734.09,276876.0,276875.82,24.84,13.38
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250710,14.7,19.11,14.12,19.11,14.7,4.41,30.0,255819.93,438502.349,16.6311,54.0378,3.93,52.8324,56.3646,5.7018,9.0017,8.6664,,,15382.0,15381.99,4734.09,293950.02,293949.8289,19.11,10.29
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250709,11.31,14.7,11.18,14.7,11.31,3.39,29.9735,193531.69,260359.439,12.5817,40.8804,5.78,40.6403,43.3574,4.386,6.9244,6.6664,,,15382.0,15381.99,4734.09,226115.4,226115.253,14.7,7.92
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250708,10.58,11.36,10.55,11.31,10.58,0.73,6.8998,62195.84,69144.859,4.0434,13.1379,1.8,31.2681,33.3587,3.3746,5.3275,5.1291,,,15382.0,15381.99,4734.09,173970.42,173970.3069,13.75,7.41
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250707,10.65,10.65,10.45,10.58,10.55,0.03,0.2844,15114.85,15923.571,0.9826,3.1928,0.42,29.2499,31.2055,3.1568,4.9837,4.798,,,15382.0,15381.99,4734.09,162741.56,162741.4542,13.71,7.39
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250704,10.91,10.97,10.48,10.55,10.88,-0.33,-3.0331,27299.2,29113.441,1.7748,5.7665,0.78,29.167,31.1171,3.1478,4.9695,4.7844,,,15382.0,15381.99,4734.09,162280.1,162279.9945,14.14,7.62
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250703,11.2,11.21,10.84,10.88,11.16,-0.28,-2.509,26941.78,29495.406,1.7515,5.691,0.74,30.0793,32.0904,3.2463,5.125,4.9341,,,15382.0,15381.99,4734.09,167356.16,167356.0512,14.5,7.82
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250702,11.43,11.5,11.1,11.16,11.58,-0.42,-3.6269,35802.45,40394.839,2.3276,7.5627,1.11,30.8534,32.9162,3.3298,5.2569,5.061,,,15382.0,15381.99,4734.09,171663.12,171663.0084,15.05,8.11
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250701,10.99,11.6,10.86,11.58,10.94,0.64,5.8501,67919.78,76795.816,4.4155,14.347,2.94,32.0146,34.155,3.4551,5.4547,5.2515,,,15382.0,15381.99,4734.09,178123.56,178123.4442,14.22,7.66
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250630,10.79,10.96,10.73,10.94,10.72,0.22,2.0522,23396.96,25418.311,1.5211,4.9422,1.13,30.2452,32.2673,3.2642,5.1533,4.9613,,,15382.0,15381.99,4734.09,168279.08,168278.9706,13.93,7.51
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250627,10.8,10.93,10.68,10.72,10.76,-0.04,-0.3717,20284.73,21925.188,1.3187,4.2848,1.04,29.637,31.6185,3.1985,5.0496,4.8615,,,15382.0,15381.99,4734.09,164895.04,164894.9328,13.98,7.54
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250626,10.71,11.05,10.58,10.76,10.69,0.07,0.6548,33533.7,36366.814,2.1801,7.0835,1.96,29.7476,31.7364,3.2105,5.0685,4.8796,,,15382.0,15381.99,4734.09,165510.32,165510.2124,13.89,7.49
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250625,10.57,10.71,10.46,10.69,10.57,0.12,1.1353,16762.74,17788.361,1.0898,3.5409,0.92,29.5541,31.53,3.1896,5.0355,4.8479,,,15382.0,15381.99,4734.09,164433.58,164433.4731,13.74,7.4
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250624,10.38,10.67,10.32,10.57,10.34,0.23,2.2244,21477.23,22648.585,1.3963,4.5367,1.09,29.2223,31.176,3.1538,4.979,4.7935,,,15382.0,15381.99,4734.09,162587.74,162587.6343,13.44,7.24
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250623,10.0,10.35,9.88,10.34,10.04,0.3,2.988,11092.45,11250.974,0.7211,2.3431,0.54,28.5864,30.4977,3.0851,4.8706,4.6892,,,15382.0,15381.99,4734.09,159049.88,159049.7766,13.05,7.03
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250620,10.28,10.36,10.01,10.04,10.26,-0.22,-2.1442,15015.06,15243.667,0.9761,3.1717,0.68,27.757,29.6128,2.9956,4.7293,4.5531,,,15382.0,15381.99,4734.09,154435.28,154435.1796,13.33,7.19
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250619,10.77,10.77,10.22,10.26,10.73,-0.47,-4.3802,21128.06,22073.884,1.3736,4.463,0.96,28.3653,30.2617,3.0613,4.8329,4.6529,,,15382.0,15381.99,4734.09,157819.32,157819.2174,13.94,7.52
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250618,10.7,10.98,10.61,10.73,10.75,-0.02,-0.186,22345.03,24025.277,1.4527,4.72,1.03,29.6646,31.648,3.2015,5.0543,4.866,,,15382.0,15381.99,4734.09,165048.86,165048.7527,13.97,7.53
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250617,10.66,10.79,10.56,10.75,10.6,0.15,1.4151,28511.83,30482.638,1.8536,6.0227,1.24,29.7199,31.7069,3.2075,5.0638,4.8751,,,15382.0,15381.99,4734.09,165356.5,165356.3925,13.78,7.42
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250616,10.38,10.6,10.0,10.6,10.36,0.24,2.3166,15879.75,16504.658,1.0324,3.3543,0.65,29.3052,31.2645,3.1627,4.9931,4.8071,,,15382.0,15381.99,4734.09,163049.2,163049.094,13.46,7.26
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250613,10.69,10.73,10.35,10.36,10.69,-0.33,-3.087,22824.56,24033.215,1.4838,4.8213,0.97,28.6417,30.5566,3.0911,4.88,4.6982,,,15382.0,15381.99,4734.09,159357.52,159357.4164,13.89,7.49
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250612,10.77,10.78,10.56,10.69,10.74,-0.05,-0.4655,20270.62,21586.208,1.3178,4.2818,0.89,29.5541,31.53,3.1896,5.0355,4.8479,,,15382.0,15381.99,4734.09,164433.58,164433.4731,13.96,7.52
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250611,10.85,11.0,10.75,10.94,10.8,0.14,1.2963,20951.94,22861.003,1.3621,4.4258,0.94,30.2452,32.2673,3.0804,5.1533,4.9613,,,15382.0,15381.99,4734.09,168279.08,168278.9706,14.04,7.56
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250610,10.97,11.07,10.65,10.8,10.91,-0.11,-1.0082,34862.64,37964.365,2.2665,7.3642,1.86,29.8582,31.8544,3.0409,5.0873,4.8978,,,15382.0,15381.99,4734.09,166125.6,166125.492,14.18,7.64
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250609,10.77,10.93,10.69,10.91,10.71,0.2,1.8674,23498.17,25396.951,1.5276,4.9636,1.14,30.1623,32.1789,3.0719,5.1391,4.9477,,,15382.0,15381.99,4734.09,167817.62,167817.5109,13.92,7.5
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250606,10.7,10.9,10.61,10.71,10.67,0.04,0.3749,18659.95,20056.436,1.2131,3.9416,0.86,29.6093,31.589,3.0156,5.0449,4.857,,,15382.0,15381.99,4734.09,164741.22,164741.1129,13.87,7.47
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250605,10.71,10.71,10.51,10.67,10.68,-0.01,-0.0936,15524.13,16481.43,1.0092,3.2792,0.69,29.4988,31.471,3.0043,5.0261,4.8388,,,15382.0,15381.99,4734.09,164125.94,164125.8333,13.88,7.48
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250604,10.69,10.8,10.61,10.68,10.64,0.04,0.3759,18702.06,20025.54,1.2158,3.9505,0.8,29.5264,31.5005,3.0071,5.0308,4.8434,,,15382.0,15381.99,4734.09,164279.76,164279.6532,13.83,7.45
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250603,10.4,10.67,10.28,10.64,10.51,0.13,1.2369,17405.1,18310.064,1.1315,3.6765,0.7,29.4158,31.3825,2.9959,5.0119,4.8252,,,15382.0,15381.99,4734.09,163664.48,163664.3736,13.66,7.36
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250530,10.79,11.17,10.47,10.51,10.7,-0.19,-1.7757,32643.4,35045.275,2.1222,6.8954,1.31,29.0564,30.9991,2.9593,4.9507,4.7663,,,15382.0,15381.99,4734.09,161664.82,161664.7149,13.91,7.49
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250529,10.47,10.86,10.35,10.7,10.36,0.34,3.2819,24361.97,25972.002,1.5838,5.1461,0.73,29.5817,31.5595,3.0128,5.0402,4.8524,,,15382.0,15381.99,4734.09,164587.4,164587.293,13.46,7.26
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250528,10.54,10.7,10.3,10.36,10.64,-0.28,-2.6316,19783.21,20723.278,1.2861,4.1789,0.43,28.6417,30.5566,2.917,4.88,4.6982,,,15382.0,15381.99,4734.09,159357.52,159357.4164,13.83,7.45
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250527,10.85,10.87,10.42,10.64,10.72,-0.08,-0.7463,22271.87,23749.239,1.4479,4.7046,0.4,29.4158,31.3825,2.9959,5.0119,4.8252,,,15382.0,15381.99,4734.09,163664.48,163664.3736,13.93,7.51
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250526,10.35,10.75,10.16,10.72,10.28,0.44,4.2802,24615.97,25803.995,1.6003,5.1997,0.36,29.637,31.6185,3.0184,5.0496,4.8615,,,15382.0,15381.99,4734.09,164895.04,164894.9328,13.36,7.2
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250523,10.43,10.68,10.28,10.28,10.5,-0.22,-2.0952,33828.35,35450.756,2.1992,7.1457,0.47,28.4205,30.3207,2.8945,4.8424,4.662,,,15382.0,15381.99,4734.09,158126.96,158126.8572,13.65,7.35
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250522,11.05,11.25,10.4,10.5,11.28,-0.78,-6.9149,67089.79,72321.419,4.3616,14.1716,1.03,29.0288,30.9696,2.9565,4.946,4.7617,,,15382.0,15381.99,4734.09,161511.0,161510.895,14.66,7.9
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250521,11.62,12.7,11.28,11.28,11.79,-0.51,-4.3257,81213.02,97160.708,5.2797,17.1549,1.44,31.1852,33.2702,3.1761,5.3134,5.1155,,,15382.0,15381.99,4734.09,173508.96,173508.8472,15.32,8.26
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250520,12.03,12.08,11.6,11.79,11.99,-0.2,-1.6681,71573.18,84540.247,4.6531,15.1187,1.49,32.5952,34.7744,3.3197,5.5536,5.3467,,,15382.0,15381.99,4734.09,181353.78,181353.6621,15.58,8.4
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250519,10.79,11.99,10.79,11.99,10.96,1.03,9.3978,86480.97,99470.663,5.6222,18.2677,2.19,33.1481,35.3643,3.376,5.6478,5.4374,,,15382.0,15381.99,4734.09,184430.18,184430.0601,14.24,7.68
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250516,11.27,11.59,10.87,10.96,10.96,0.0,0.0,50354.81,56214.956,3.2736,10.6366,1.42,30.3005,32.3263,3.086,5.1627,4.9703,,,15382.0,15381.99,4734.09,168586.72,168586.6104,14.24,7.68
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250515,10.7,11.06,10.56,10.96,10.76,0.2,1.8587,36235.17,39372.07,2.3557,7.6541,0.99,30.3005,32.3263,3.086,5.1627,4.9703,,,15382.0,15381.99,4734.09,168586.72,168586.6104,13.98,7.54
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250514,10.58,10.8,10.28,10.76,10.5,0.26,2.4762,36584.93,38552.97,2.3784,7.728,0.98,29.7476,31.7364,3.0297,5.0685,4.8796,,,15382.0,15381.99,4734.09,165510.32,165510.2124,13.65,7.35
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250513,11.05,11.08,10.4,10.5,10.93,-0.43,-3.9341,30630.89,32814.693,1.9913,6.4703,0.85,29.0288,30.9696,2.9565,4.946,4.7617,,,15382.0,15381.99,4734.09,161511.0,161510.895,14.2,7.66
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250512,10.85,11.17,10.72,10.93,10.8,0.13,1.2037,43348.58,47088.963,2.8181,9.1567,1.41,30.2176,32.2379,3.0775,5.1485,4.9567,,,15382.0,15381.99,4734.09,168125.26,168125.1507,14.04,7.56
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250509,10.77,10.9,10.5,10.8,10.85,-0.05,-0.4608,30927.67,33185.997,2.0106,6.533,1.07,29.8582,31.8544,3.0409,5.0873,4.8978,,,15382.0,15381.99,4734.09,166125.6,166125.492,14.1,7.6
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250508,10.55,10.89,10.4,10.85,10.58,0.27,2.552,41839.9,44700.317,2.7201,8.838,1.51,29.9964,32.0019,3.055,5.1109,4.9205,,,15382.0,15381.99,4734.09,166894.7,166894.5915,13.75,7.41
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250507,10.55,10.75,10.29,10.58,10.29,0.29,2.8183,39649.27,41729.632,2.5776,8.3753,1.35,29.2499,31.2055,2.979,4.9837,4.798,,,15382.0,15381.99,4734.09,162741.56,162741.4542,13.37,7.21
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250506,9.89,10.3,9.89,10.29,9.82,0.47,4.7862,25427.41,25742.04,1.6531,5.3711,0.75,28.4482,30.3502,2.8973,4.8471,4.6665,,,15382.0,15381.99,4734.09,158280.78,158280.6771,12.76,6.88
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250430,9.72,9.94,9.56,9.82,9.63,0.19,1.973,15815.86,15523.091,1.0282,3.3408,0.39,27.1488,28.9639,2.765,4.6257,4.4534,,,15382.0,15381.99,4734.09,151051.24,151051.1418,12.51,6.75
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250429,9.52,9.74,9.48,9.63,9.64,-0.01,-0.1037,21521.12,20706.067,1.3991,4.546,0.44,26.6235,28.4035,2.7115,4.5362,4.3672,,,15382.0,15381.99,4734.09,148128.66,148128.5637,12.53,6.75
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250428,10.2,10.26,9.6,9.64,10.44,-0.8,-7.6628,36353.76,35798.726,2.3634,7.6791,0.72,26.6512,26.6512,2.7716,4.5409,4.5409,,,15382.0,15381.99,4734.09,148282.48,148282.3836,13.57,7.31
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250425,10.02,10.77,9.92,10.44,10.02,0.42,4.1916,48203.92,50051.042,3.1338,10.1823,0.88,28.8629,28.8629,3.0016,4.9177,4.9177,,,15382.0,15381.99,4734.09,160588.08,160587.9756,13.02,7.02
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250424,10.54,10.81,9.9,10.02,10.63,-0.61,-5.7385,48569.62,50200.15,3.1576,10.2595,0.95,27.7017,27.7017,2.8808,4.7199,4.7199,,,15382.0,15381.99,4734.09,154127.64,154127.5398,13.81,7.45
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250423,10.6,10.88,10.45,10.63,10.79,-0.16,-1.4829,46310.72,49218.427,3.0107,9.7824,1.02,29.3882,29.3882,3.0562,5.0072,5.0072,,,15382.0,15381.99,4734.09,163510.66,163510.5537,14.02,7.56
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250422,10.4,11.01,10.29,10.79,10.52,0.27,2.5665,64819.17,69548.846,4.214,13.692,1.74,29.8305,29.8305,3.1022,5.0826,5.0826,,,15382.0,15381.99,4734.09,165971.78,165971.6721,13.67,7.37
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250421,10.5,10.68,10.27,10.52,10.77,-0.25,-2.3213,44079.78,45982.241,2.8657,9.3111,1.27,29.0841,29.0841,3.0246,4.9554,4.9554,,,15382.0,15381.99,4734.09,161818.64,161818.5348,14.0,7.54
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250418,9.96,10.88,9.9,10.77,10.04,0.73,7.2709,68643.88,71939.728,4.4626,14.4999,2.3,29.7752,29.7752,3.0965,5.0732,5.0732,,,15382.0,15381.99,4734.09,165664.14,165664.0323,13.05,7.03
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250417,9.57,10.28,9.48,10.04,9.63,0.41,4.2575,31962.66,31921.245,2.0779,6.7516,0.88,27.757,27.757,2.8866,4.7293,4.7293,,,15382.0,15381.99,4734.09,154435.28,154435.1796,12.51,6.75
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250416,9.75,9.85,9.33,9.63,9.85,-0.22,-2.2335,16775.05,16093.489,1.0906,3.5435,0.39,26.6235,26.6235,2.7687,4.5362,4.5362,,,15382.0,15381.99,4734.09,148128.66,148128.5637,12.8,6.9
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250415,10.2,10.2,9.68,9.85,10.18,-0.33,-3.2417,24630.86,24249.074,1.6013,5.2167,0.59,27.2318,27.2318,2.832,4.6398,4.6398,,,15382.0,15381.99,4721.554,151512.7,151512.6015,13.23,7.13
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250414,10.05,10.27,9.96,10.18,10.0,0.18,1.8,32061.45,32482.509,2.0843,6.9976,0.79,28.1441,28.1441,2.9268,4.7953,4.7953,,,15382.0,15381.99,4581.79,156588.76,156588.6582,13.0,7.0
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250411,9.79,10.24,9.7,10.0,9.96,0.04,0.4016,43559.81,43674.767,2.8319,9.5072,1.24,27.6464,27.6464,2.8751,4.7105,4.7105,,,15382.0,15381.99,4581.79,153820.0,153819.9,12.94,6.98
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250410,9.9,10.82,9.6,9.96,9.56,0.4,4.1841,63778.55,65393.475,4.1463,13.92,2.61,27.5359,27.5359,2.8636,4.6916,4.6916,,,15382.0,15381.99,4581.79,153204.72,153204.6204,12.42,6.7
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250409,8.52,9.69,8.32,9.56,8.6,0.96,11.1628,50180.38,46257.239,3.2623,10.9521,3.05,26.43,26.43,2.7486,4.5032,4.5032,,,15382.0,15381.99,4581.79,147051.92,147051.8244,11.18,6.02
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250408,8.05,8.6,8.05,8.6,7.97,0.63,7.9046,20533.76,17118.209,1.3349,4.4816,1.44,23.7759,23.7759,2.4726,4.051,4.051,,,15382.0,15381.99,4581.79,132285.2,132285.114,10.36,5.58
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250407,9.06,9.3,7.6,7.97,9.72,-1.75,-18.0041,25827.98,21899.236,1.6791,5.6371,2.28,22.0342,22.0342,2.2914,3.7542,3.7542,,,15382.0,15381.99,4581.79,122594.54,122594.4603,12.63,6.81
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250403,9.39,9.88,9.3,9.72,9.41,0.31,3.2944,15928.01,15359.787,1.0355,3.4764,1.35,26.8723,26.8723,2.7946,4.5786,4.5786,,,15382.0,15381.99,4581.79,149513.04,149512.9428,12.23,6.59
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250402,9.37,9.51,9.34,9.41,9.4,0.01,0.1064,9688.1,9125.02,0.6298,2.1145,0.72,26.0153,26.0153,2.7055,4.4325,4.4325,,,15382.0,15381.99,4581.79,144744.62,144744.5259,12.22,6.58
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250401,9.2,9.56,9.2,9.4,9.25,0.15,1.6216,10373.11,9764.205,0.6744,2.264,0.66,25.9877,25.9877,2.7026,4.4278,4.4278,,,15382.0,15381.99,4581.79,144590.8,144590.706,12.02,6.48
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250331,9.58,9.58,9.13,9.25,9.5,-0.25,-2.6316,9280.68,8586.278,0.6033,2.0256,0.53,22.5755,25.573,2.6595,5.8713,4.3568,,,15382.0,15381.99,4581.79,142283.5,142283.4075,12.35,6.65
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250328,9.99,9.99,9.5,9.5,9.85,-0.35,-3.5533,11332.6,11009.536,0.7367,2.4734,0.58,23.1857,26.2641,2.7313,6.03,4.4745,,,15382.0,15381.99,4581.79,146129.0,146128.905,12.8,6.9
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250327,9.65,10.06,9.55,9.85,9.7,0.15,1.5464,18320.43,18000.065,1.191,3.9985,0.9,24.0399,27.2318,2.832,6.2522,4.6394,,,15382.0,15381.99,4581.79,151512.7,151512.6015,12.61,6.79
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250326,9.64,9.85,9.6,9.7,9.69,0.01,0.1032,18359.44,17860.86,1.1936,4.007,0.77,23.6738,26.8171,2.7888,6.157,4.5687,,,15382.0,15381.99,4581.79,149205.4,149205.303,12.59,6.79
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250325,9.34,9.75,9.29,9.69,9.36,0.33,3.5256,21234.5,20227.535,1.3805,4.6345,0.81,23.6494,26.7894,2.786,6.1506,4.564,,,15382.0,15381.99,4581.79,149051.58,149051.4831,12.16,6.56
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250324,9.21,9.36,8.91,9.36,9.18,0.18,1.9608,18618.41,16941.496,1.2104,4.0636,0.64,22.844,25.8771,2.6911,5.9411,4.4086,,,15382.0,15381.99,4581.79,143975.52,143975.4264,11.93,6.43
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250321,9.71,9.93,9.18,9.18,9.79,-0.61,-6.2308,21706.92,20471.885,1.4112,4.7377,0.65,22.4047,25.3794,2.6393,5.8269,4.3238,,,15382.0,15381.99,4581.79,141206.76,141206.6682,12.72,6.86
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250320,10.14,10.34,9.72,9.79,10.15,-0.36,-3.5468,22086.91,22140.243,1.4359,4.8206,0.62,23.8935,27.0659,2.8147,6.2141,4.6111,,,15382.0,15381.99,4581.79,150589.78,150589.6821,13.19,7.11
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250319,10.98,10.98,10.0,10.15,11.05,-0.9,-8.1448,36130.03,37873.613,2.3489,7.8856,0.97,24.7721,28.0611,2.9182,6.4426,4.7807,,,15382.0,15381.99,4581.79,156127.3,156127.1985,14.36,7.74
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250318,11.16,11.31,10.82,11.05,11.16,-0.11,-0.9857,32673.74,35949.231,2.1242,7.1312,0.9,26.9686,30.5493,3.177,7.0138,5.2046,,,15382.0,15381.99,4581.79,169971.1,169970.9895,14.5,7.82
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250317,11.03,11.36,11.01,11.16,11.0,0.16,1.4545,33828.05,37784.983,2.1992,7.3832,0.88,27.2371,30.8534,3.2086,7.0837,5.2564,,,15382.0,15381.99,4581.79,171663.12,171663.0084,14.3,7.7
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250314,10.67,11.15,10.45,11.0,10.54,0.46,4.3643,43472.58,46928.369,2.8262,9.4881,1.29,26.8466,30.4111,3.1626,6.9821,5.1811,,,15382.0,15381.99,4581.79,169202.0,169201.89,13.7,7.38
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250313,10.73,11.18,10.29,10.54,10.69,-0.15,-1.4032,33254.31,35439.843,2.1619,7.2579,0.98,25.7239,29.1394,3.0303,6.6901,4.9644,,,15382.0,15381.99,4581.79,162126.28,162126.1746,13.89,7.49
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250312,10.48,10.81,10.1,10.69,10.38,0.31,2.9865,42640.32,45101.182,2.7721,9.3065,1.17,26.09,29.5541,3.0735,6.7853,5.035,,,15382.0,15381.99,4581.79,164433.58,164433.4731,13.49,7.27
920039,国义招标,建筑工程,广东,20210818,920039.BJ,20250311,10.25,10.5,10.08,10.38,10.49,-0.11,-1.0486,28047.98,28853.601,1.8234,6.1216,0.6,25.3334,28.697,2.9843,6.5886,4.889,,,15382.0,15381.99,4581.79,159665.16,159665.0562,13.63,7.35
